gene,spearman_rho_RAIR_like,p_value,p_adj
GPM6A,-0.204267838373927,3.69468317931081e-06,7.57088961100028e-06
PSTPIP1,0.20426659000061,3.69519855810313e-06,7.5713608027378e-06
MSC,0.204248895881309,3.70251079652668e-06,7.58575742555548e-06
NUDT9P1,0.204197177872805,3.72396305818074e-06,7.62911987035082e-06
TRAV19,0.204189250646595,3.72726169702703e-06,7.63528795855579e-06
TRPM7,0.204173086854942,3.73399635017204e-06,7.64849321889294e-06
LINC01585,-0.204055109190588,3.78350524326647e-06,7.74930585150849e-06
AL645939.3,0.204045224464517,3.78768169592566e-06,7.75726101498795e-06
AC019206.1,0.204037922474783,3.79076973099792e-06,7.76277729882699e-06
CYP2C60P,-0.20403747166499,3.79096045875763e-06,7.76277729882699e-06
PLCH2,0.204015556835187,3.80024321126353e-06,7.78118498046903e-06
ST3GAL6,-0.204013698047142,3.80103156119286e-06,7.78219845571177e-06
TRAIP,0.20401202561306,3.80174100818312e-06,7.78305024180485e-06
YBX1P1,0.204002335202573,3.80585417455731e-06,7.79086956585177e-06
RPL35AP5,0.203949894941126,3.82818671695102e-06,7.83598123727469e-06
ZBTB47,0.20390636286795,3.84682064303295e-06,7.87351576983734e-06
AP000766.1,0.203892386314364,3.85282167439138e-06,7.88519001118013e-06
RN7SL751P,0.203886224836649,3.85547003261102e-06,7.89000139523529e-06
PCYT2,-0.203883017274158,3.85684941219888e-06,7.89221534428662e-06
CFL1P5,0.203866827823926,3.86381872100508e-06,7.90586666101364e-06
TUBG1,0.203845881482558,3.87285365860613e-06,7.92374208624652e-06
KCTD3,0.203781868870117,3.90058998338024e-06,7.97987427881723e-06
TRBV30,0.203773834842994,3.90408446242195e-06,7.98640737643285e-06
RPL9P14,-0.203772389383539,3.90471349668637e-06,7.98707820890674e-06
RNF113A,0.203718233711218,3.92835084836002e-06,8.03480874420526e-06
AC010519.1,0.203699701574954,3.93647093440468e-06,8.05079629961593e-06
SLC9A9,0.20368930699076,3.94103246943364e-06,8.05950406940071e-06
NMBR,0.203654360764147,3.95640525554471e-06,8.09031805493209e-06
FAM8A1,0.203647693961943,3.95934447174572e-06,8.09570426713382e-06
RTL8A,0.203641264747593,3.96218091802692e-06,8.1008795307216e-06
AC061992.2,0.203621064307152,3.9711056060071e-06,8.11850075567973e-06
ISOC2,-0.203607907374588,3.97692875243845e-06,8.12977898329088e-06
AC007342.7,0.203588121485232,3.98570118299134e-06,8.1470840394566e-06
TSC2,0.203573990939467,3.99197753001044e-06,8.15928463253635e-06
RIMKLBP1,0.20356634799999,3.99537621938721e-06,8.16560209534365e-06
CRYZL2P,0.20356476641453,3.99607986960634e-06,8.16641098776407e-06
PCIF1,0.203538583672032,4.00774583969346e-06,8.18962068744386e-06
AC012378.2,-0.203537842997138,4.00807632729384e-06,8.18966512538872e-06
CACNA2D4,0.203536473789198,4.00868733360069e-06,8.1902826936064e-06
DYRK3-AS1,-0.203531462088462,4.01092455423452e-06,8.19422248348928e-06
DUS1L,-0.203524327588038,4.01411144975884e-06,8.20010168011574e-06
SCARF2,0.203516784990225,4.0174832685511e-06,8.20635770688329e-06
TMEM209,0.20348742948829,4.03063203977559e-06,8.23258223508796e-06
GNGT2,0.203484611289307,4.03189651459668e-06,8.23453087051059e-06
MED18,0.203480119832172,4.03391253349278e-06,8.23801400134187e-06
PICSAR,0.203473803956995,4.03674908355856e-06,8.24291032446288e-06
ZNF337,0.203473397676429,4.03693161521139e-06,8.24291032446288e-06
MZT2A,-0.20341503568249,4.06323428886663e-06,8.29597850573246e-06
C17orf97,-0.203379162529122,4.07948283058625e-06,8.32851239622343e-06
ALDH1B1,-0.203367231133051,4.08490083384492e-06,8.33893177763355e-06
AL024507.2,0.203354331634202,4.09076618358075e-06,8.35026269993558e-06
AC005330.1,0.203342815519976,4.09600931184446e-06,8.36032186872777e-06
AC012073.1,0.20332961603562,4.10202675265458e-06,8.37195980925716e-06
AP000786.1,0.203327010793513,4.10321543991085e-06,8.3737415570915e-06
ADORA3,0.20331908229477,4.10683498127797e-06,8.38048347668124e-06
ATP5MD,-0.203256164125729,4.13566692640914e-06,8.43866929922529e-06
AL353748.2,0.20324704424777,4.13986207975202e-06,8.4465796113762e-06
AGTR1,-0.203238058754104,4.14399939239735e-06,8.45437070317891e-06
RAB19,-0.203226533833508,4.14931175097235e-06,8.4645576794811e-06
MIR218-2,0.203219331458573,4.1526349552198e-06,8.47068554461399e-06
DM1-AS,-0.20320521049657,4.15915780458355e-06,8.48333871006406e-06
SH3BGR,-0.203200320679184,4.1614188227213e-06,8.48729783880556e-06
TRDMT1,0.203195394520177,4.16369783241678e-06,8.49129305010284e-06
DIPK1B,0.203179996645161,4.17082910766176e-06,8.50518241926783e-06
GET1,0.20317463423361,4.17331535976898e-06,8.5095982191738e-06
OSTC,0.203162800752125,4.17880689825385e-06,8.52014079808468e-06
TRMT2B,0.203145283472447,4.18694878080182e-06,8.53608510948805e-06
MAT2A,0.203125436767279,4.19619167330323e-06,8.55427146680306e-06
AC107884.2,0.203104823159848,4.20581235989376e-06,8.57322513321615e-06
AC083843.2,0.202997649213624,4.25617264275292e-06,8.67521404039219e-06
KCNMB4,0.202984469393421,4.26240537893983e-06,8.68725048649695e-06
AKAP8L,0.202954922821475,4.27640965100259e-06,8.7151231102101e-06
SELENBP1,-0.202940666737481,4.28318235773448e-06,8.72825499126257e-06
SYNDIG1,-0.20293997263717,4.28351236878321e-06,8.7282569591599e-06
ARL4AP4,0.202924929892004,4.29067043543342e-06,8.74217097859336e-06
C12orf43,0.202911418606678,4.29710949939688e-06,8.75461801697402e-06
ATP1B2,-0.202901159681185,4.30200475298118e-06,8.76391813820587e-06
AC024270.4,-0.20288548905413,4.30949259468176e-06,8.77849797009125e-06
AC010343.1,0.202850667187092,4.32617600407178e-06,8.81180562727544e-06
LINC00426,0.202841992935788,4.33034148976123e-06,8.81961289599251e-06
TRIM63,0.202831323317499,4.33547043096314e-06,8.82938108650505e-06
RN7SL823P,0.202809190781215,4.34612816694799e-06,8.85040655277617e-06
LINC01843,0.202795602636921,4.35268381777609e-06,8.86307599219533e-06
SSR4,-0.202782452158259,4.35903730907421e-06,8.87533187446288e-06
AC118345.1,-0.202756720635487,4.37149481209224e-06,8.90001315416062e-06
AL589693.1,0.202732265995953,4.38336564625891e-06,8.92349632637481e-06
RTF2,0.202702278054722,4.3979645045084e-06,8.95252908039212e-06
PRELID1P6,-0.202694884646374,4.40157092579657e-06,8.95918280982809e-06
PABPC1P1,0.202687560212467,4.40514648754188e-06,8.9657727099314e-06
CCHCR1,0.202680609675874,4.40854208974923e-06,8.97199535619826e-06
TSPAN32,0.202658797431075,4.4192144453541e-06,8.99302511526375e-06
LRRC55,0.202643667450995,4.42663177541336e-06,9.00742823524201e-06
MED31,0.202637813716573,4.42950470276573e-06,9.01258278327558e-06
AC005840.2,0.202636802930085,4.43000096229624e-06,9.01290117547707e-06
AC024257.4,-0.202597999414479,4.44909228597768e-06,9.05104854496847e-06
ASAH2B,0.202578795507024,4.45856965172495e-06,9.06963332681411e-06
GEN1,0.202571127276816,4.4623594029324e-06,9.07664638618088e-06
AC113189.3,-0.202538496637505,4.47852037228928e-06,9.10882007325145e-06
AP000229.1,-0.202513585736426,4.49089560327993e-06,9.13328963985305e-06
TCTN2,0.2024178504807,4.53875958883882e-06,9.22992462845282e-06
ELAC2,0.202390456436948,4.55254497832002e-06,9.25724860827266e-06
EIF2AK3,0.202351839275974,4.57204606826012e-06,9.29618994378875e-06
SOCS5P4,0.202347190268374,4.5743991211488e-06,9.30026144612502e-06
RPS14,0.2023364137656,4.57985799878625e-06,9.31064632708493e-06
U62317.3,0.202333893443216,4.58113557489577e-06,9.31252986893134e-06
TMSB4XP4,0.202318267811053,4.58906396115865e-06,9.32793184932524e-06
PRR5,0.202310193859923,4.59316578675616e-06,9.33555403106995e-06
AC115099.1,0.202306779861193,4.59490126053158e-06,9.33836583181587e-06
NOVA1,0.202304179229356,4.59622368720413e-06,9.34033781711306e-06
TERF2IP,0.202271469382963,4.61288778119933e-06,9.37348408794954e-06
LRR1,0.202217478010631,4.64052008768882e-06,9.42891120996045e-06
STAB1,0.202215852123218,4.64135464945304e-06,9.42988460718377e-06
FAHD1,0.202211892099702,4.64338791408603e-06,9.43329308486222e-06
FUT1,0.202183240164851,4.65812454598094e-06,9.46250664012027e-06
AC016876.3,-0.202170013127597,4.66494270567957e-06,9.47563138148833e-06
LINC01771,0.202156429217753,4.67195474269375e-06,9.48893978338908e-06
STAMBPL1,0.20215593508999,4.67221000191679e-06,9.48893978338908e-06
ADAMTSL4-AS1,0.202150992321396,4.67476409744079e-06,9.49340012622221e-06
SLC25A51,0.202131429031058,4.68488619966142e-06,9.51322753825452e-06
AL355990.1,-0.20208242842866,4.71033120283361e-06,9.56416453508606e-06
EIF4A1P4,0.202054560542968,4.72486124019516e-06,9.59293297033424e-06
BBIP1,0.20203923036805,4.73287247971364e-06,9.60846283460002e-06
TBILA,-0.202021764382421,4.74201565936673e-06,9.62628815951342e-06
GCK,-0.202019415663676,4.74324646404981e-06,9.62804987032333e-06
RNU6-595P,0.202002553334077,4.75209183247868e-06,9.64526650457797e-06
GFPT2,0.201976056347313,4.76602302549494e-06,9.67280235457374e-06
RPL12P8,0.201952376635219,4.77850598739598e-06,9.69739498291375e-06
AL031722.1,-0.201940833441849,4.78460239365591e-06,9.70902410450708e-06
LATS2,0.201939484366282,4.7853153771252e-06,9.70972811853614e-06
PCDH7,0.201930730430065,4.78994427889087e-06,9.71837707984238e-06
AC010226.1,-0.201925349681185,4.79279162995004e-06,9.7234103844019e-06
DDOST,0.201921589674495,4.7947822860694e-06,9.72670502602301e-06
AC074141.1,0.201889453008474,4.81182860758223e-06,9.76053878142742e-06
DHRS12,-0.201887258645599,4.81299467648957e-06,9.76215757673669e-06
DAZAP2,0.201866056170834,4.82427542986824e-06,9.7842900873679e-06
MTCH2,0.201862142736013,4.8263603268051e-06,9.78777018569053e-06
NR0B2,-0.201859712657671,4.82765539305473e-06,9.78964811223682e-06
MRPL4,0.201852689970535,4.83139987243647e-06,9.79649235715102e-06
AC004233.4,0.201829783245381,4.84363296780366e-06,9.82054636581516e-06
HLA-U,0.201826310895672,4.84548991921101e-06,9.82356050114576e-06
AL391005.1,0.201791984962256,4.86388343700041e-06,9.86009721435787e-06
NGRN,0.201712034557493,4.90698362386761e-06,9.94671004177841e-06
CYHR1,0.201696478693595,4.9154118534565e-06,9.9630331492922e-06
RPS2P7,0.201668181065251,4.93077907744234e-06,9.99341731419892e-06
OXA1L,0.201660134957595,4.93515694155097e-06,1.00015259402232e-05
CERK,0.201637399764821,4.94754716335563e-06,1.00258698285081e-05
RAB40B,0.201627150292669,4.953142627282e-06,1.00364419319595e-05
AL669831.1,0.201620670170733,4.95668341822376e-06,1.00428494005349e-05
FKBP8,0.201611217022323,4.96185302950098e-06,1.00525558283467e-05
AL136418.1,0.201602002156233,4.96689728692282e-06,1.00620068300683e-05
SYT13,-0.201587936854955,4.97460613509966e-06,1.00768539396452e-05
SLC2A4RG,-0.20152195343758,5.01092278878414e-06,1.01496440054435e-05
AC130650.2,0.20151957308331,5.0122376325682e-06,1.01515320639463e-05
RPL17,0.201518328922256,5.01292500480518e-06,1.01521490821089e-05
RND1,-0.201514364204612,5.01511602650943e-06,1.01558109564997e-05
CERT1,0.201484403098695,5.03170301830742e-06,1.0188622462872e-05
AL035425.4,-0.201445989988507,5.05304582395643e-06,1.02310582036691e-05
U2AF1,0.20143049180824,5.06168125485502e-06,1.02477604156834e-05
SEPTIN14P8,0.201417677233769,5.06883204709648e-06,1.02614545433322e-05
AC092296.3,0.201399109950814,5.07921008096966e-06,1.02816793809372e-05
ZBTB17,0.201379863173737,5.08998932477476e-06,1.03027132261713e-05
AC096720.2,0.201373438970021,5.09359208790084e-06,1.03092189625864e-05
STIM1-AS1,0.20136714262705,5.0971255076811e-06,1.0315583368944e-05
AP000662.1,0.201351002378056,5.10619388147314e-06,1.03331476121419e-05
LINC01775,0.201348037618606,5.10786130062833e-06,1.03357333786305e-05
RAC3,-0.201345942047621,5.10904019048075e-06,1.03373302892977e-05
AC078802.1,0.201343118909077,5.11062879333887e-06,1.03397558822444e-05
AC083906.3,0.201322253709248,5.12238444107518e-06,1.03627493657688e-05
BX323043.1,-0.201254992485055,5.16045603963021e-06,1.04389733018555e-05
AC129926.1,0.201250714093304,5.16288683631227e-06,1.04430941146881e-05
PRORP,0.201250002533253,5.16329121988411e-06,1.04431157376017e-05
ZNF662,0.201134024972422,5.22960758311718e-06,1.05764387579877e-05
ISG20,0.201126976051642,5.23366428166977e-06,1.05838361466473e-05
AC021106.2,0.201123773194375,5.23550853875092e-06,1.05867586140347e-05
RIPPLY1,0.201119930730303,5.23772191040406e-06,1.05904269681666e-05
SOX6,0.201099409707234,5.2495577520346e-06,1.06135494611639e-05
TRAV5,0.201068091475115,5.26767029334887e-06,1.06493576862565e-05
ZNF616,0.201046247530634,5.2803387881431e-06,1.06741553646002e-05
AC022167.2,0.201040587147633,5.28362629459908e-06,1.06799871287461e-05
YKT6,0.201017865761731,5.29684237233317e-06,1.070588545935e-05
ZNF14,0.200982043879436,5.31774257410235e-06,1.0747309677763e-05
SCUBE3,-0.200968109233284,5.32589396218521e-06,1.07629638306358e-05
RHOQP3,0.200966745248923,5.32669249642834e-06,1.07637575348715e-05
AP002383.3,0.20094327731453,5.34044953211434e-06,1.07907346350446e-05
SPATA19,0.200920975287815,5.3535545310333e-06,1.08163902422263e-05
RPSAP47,0.200909888060126,5.36008096729647e-06,1.08287515413942e-05
GGTLC5P,0.200903578030677,5.36379872221126e-06,1.08354371262947e-05
EIF5,0.200889188297712,5.37228610097565e-06,1.08517561007067e-05
CFAP126,0.200885554393949,5.37443148335738e-06,1.08552630417679e-05
AC104695.3,0.200877308570007,5.3793026826485e-06,1.08642746276789e-05
CHTF8,0.200871758493718,5.38258374855536e-06,1.08700735831123e-05
NXPH3,0.20087033866775,5.3834234208602e-06,1.08709416612163e-05
AC034102.5,-0.200862002439576,5.38835591388334e-06,1.08800737589761e-05
URB1-AS1,-0.200817213727985,5.4149310470724e-06,1.09329015797414e-05
AF129075.3,0.200799612998388,5.42540854506388e-06,1.09532222441863e-05
NKTR,0.200769553681367,5.44334724649048e-06,1.09886019071847e-05
RREB1,0.200734565709705,5.46429855431723e-06,1.10300573359576e-05
EEF1A1P24,0.200723501022643,5.47094025439233e-06,1.10426237397665e-05
LINC00265,0.200717761283995,5.47438863019797e-06,1.10487432705342e-05
OIP5,0.200714891664682,5.47611344568132e-06,1.10513835407899e-05
AC025287.3,0.200712725215048,5.47741595708783e-06,1.1053171219301e-05
AC027682.1,-0.200693424416408,5.48903302973258e-06,1.10757713484472e-05
DHRS11,0.200686067069892,5.49346757463036e-06,1.10838762367571e-05
SNX29,0.20063873314285,5.52207935608252e-06,1.11407573014485e-05
PTMAP2,0.200634074291763,5.52490315211079e-06,1.11456065870325e-05
AL049840.2,0.200600856683514,5.54507679984651e-06,1.11854530184584e-05
HHLA3-AS1,0.200559007784302,5.57059247811223e-06,1.12360684415181e-05
NUTM2A-AS1,0.200557170675811,5.57171514454873e-06,1.12374784005702e-05
TRMT12,0.200514896210118,5.59760902498641e-06,1.12888449020596e-05
GLRX,0.200433366317998,5.64787226323932e-06,1.13893461802255e-05
EEF1A1P33,0.200422242571588,5.65476336325352e-06,1.14023757486631e-05
COMMD5,0.200374198910574,5.68461842629223e-06,1.14608679517564e-05
CT66,-0.200374171602754,5.68463543848521e-06,1.14608679517564e-05
RPS25P3,0.200373256222711,5.68520572894941e-06,1.14611466154516e-05
CHRD,0.200360744165756,5.69300633511975e-06,1.14760001554363e-05
C2CD5,0.200337207633807,5.70770780646531e-06,1.15047611910561e-05
CHD4,0.200278044891711,5.74482241375366e-06,1.15786915391862e-05
ZBTB20,0.200266253395435,5.75224705626944e-06,1.15927750656894e-05
RNU2-52P,0.200253610084289,5.76021822617777e-06,1.16079578111062e-05
FGGY,0.200222152670748,5.78009680293426e-06,1.16471321630685e-05
TRAV1-2,0.200220817228275,5.78094214297685e-06,1.16479507242388e-05
CRNDE,0.200204691305192,5.79115923045978e-06,1.16676507479247e-05
RPUSD3,0.200202245384529,5.79271042492698e-06,1.166988962798e-05
AKAP3,-0.200179156135237,5.80737309824107e-06,1.16985403101414e-05
BAG1,0.200118521168887,5.84604774967318e-06,1.1775553391133e-05
MTCO1P2,-0.200026005939024,5.90553043971258e-06,1.18944647261819e-05
PFKFB1,-0.200016189516611,5.91187569253552e-06,1.19063407957025e-05
MALSU1,-0.200006853169949,5.91791666409005e-06,1.19176022951452e-05
AL442003.1,0.199971151250539,5.94107153644797e-06,1.19633237361132e-05
AC012360.1,-0.199926400031879,5.9702175371323e-06,1.20211014414735e-05
MFSD9,0.199914090787961,5.97825831265927e-06,1.20358078436739e-05
ASGR2,0.199913829864215,5.97842886783713e-06,1.20358078436739e-05
TRBV15,0.199912581035173,5.97924524057991e-06,1.20365378501649e-05
AL121917.1,-0.199907782690849,5.98238295859833e-06,1.20419403824389e-05
AC008105.1,0.199879219274322,6.00109359404578e-06,1.20786864462902e-05
AC004012.1,0.199797639632047,6.05484079128342e-06,1.21859413376012e-05
SOWAHD,0.199759398266453,6.08019320680211e-06,1.223603709913e-05
ISLR,0.19974059517753,6.09269597536451e-06,1.22602680505628e-05
AL034374.1,-0.199649173834209,6.15383528557338e-06,1.23823587032632e-05
H3P16,0.199617293991881,6.17529269257451e-06,1.24245914717257e-05
ZDHHC15,0.199608335047985,6.18133553720083e-06,1.24358063299044e-05
AC004830.2,0.199593271415878,6.19150873866052e-06,1.24553284393834e-05
FAM136A,0.199564117902473,6.21124291046602e-06,1.24940797332996e-05
MYO7A,0.199511440240321,6.24705297471896e-06,1.25651597821804e-05
AC018695.4,0.199451284835447,6.2881872603294e-06,1.26469372406928e-05
AC009220.1,-0.199443315306959,6.29365617097219e-06,1.2656976769614e-05
AP005205.2,-0.199436613730573,6.29825848961378e-06,1.26652721321731e-05
H2AC17,-0.199390281965242,6.33016484554145e-06,1.27284682150419e-05
MDH2,-0.199386149795104,6.3330179403174e-06,1.27332398912195e-05
RAB11FIP2,0.199367239504243,6.34609038404059e-06,1.27585564292149e-05
AC104850.2,-0.199349046614934,6.35869118924818e-06,1.27829209917391e-05
HARBI1,0.199300217207306,6.39262964547508e-06,1.28501738387293e-05
CTSL,0.199279000864659,6.40742966890357e-06,1.28789482001467e-05
COL17A1,0.199237634908101,6.43637963259769e-06,1.29361574582729e-05
RN7SL619P,0.199195709482133,6.46584843105929e-06,1.29944007487142e-05
HSPA14,0.199179212914112,6.47747888514024e-06,1.30167882505477e-05
CD44-AS1,0.199165974806726,6.48682648014102e-06,1.30345271907489e-05
RPL7AP6,0.199165320258734,6.48728899842673e-06,1.30345271907489e-05
AC018690.1,0.199129288177957,6.5127986596506e-06,1.30847911267054e-05
MACROD1,-0.199098698689745,6.53453019179263e-06,1.31274574271048e-05
AL031846.2,0.199093145170386,6.53848296102968e-06,1.3134403561096e-05
VPS37B,0.199081186047514,6.54700272350325e-06,1.31505220538882e-05
MFSD3,-0.199047917214082,6.57075940972309e-06,1.31972411677379e-05
POFUT2,0.199033852120473,6.58082775400129e-06,1.32164625229132e-05
AL451142.1,0.198993899486616,6.60950774138102e-06,1.32730564272748e-05
PELI2,0.198990767018604,6.61176141559314e-06,1.32765770863e-05
C6orf141,0.198968395508865,6.62787806440243e-06,1.33079322940231e-05
AC084759.3,0.198927208021099,6.65764796880462e-06,1.33666946730632e-05
AC145207.9,-0.198919401928902,6.6633044915796e-06,1.33770388968168e-05
TRDJ4,0.198874629694191,6.69583640728644e-06,1.34413316588225e-05
AGBL3,0.198810301643648,6.74284305190274e-06,1.35337590054878e-05
ATP6V1C2,0.198809598184764,6.74335882819367e-06,1.35337590054878e-05
AC245297.1,0.198809528440644,6.74340996665659e-06,1.35337590054878e-05
